Old Url,New Url
http://www.scotlandoffice.gov.uk/scotlandoffice/18168.html,https://www.gov.uk/government/news/secretary-of-state-for-scotland-welcomes-rovop-jobs-investment
http://www.scotlandoffice.gov.uk/scotlandoffice/18148.html,https://www.gov.uk/government/news/renewal-of-channel-3-and-5-licences-good-news-for-viewers-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18149.html,https://www.gov.uk/government/news/secretary-of-state-eu-gives-state-aid-approval-for-broadband-roll-out
http://www.scotlandoffice.gov.uk/scotlandoffice/18147.html,https://www.gov.uk/government/news/moore-welcomes-areva-offshore-investment-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18127.html,https://www.gov.uk/government/news/moore-focus-on-exports-will-help-scottish-economy-recover
http://www.scotlandoffice.gov.uk/scotlandoffice/18126.html,https://www.gov.uk/government/news/scottish-artist-honoured-with-new-trail-in-pyrenees
http://www.scotlandoffice.gov.uk/scotlandoffice/18106.html,https://www.gov.uk/government/news/november-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18105.html,https://www.gov.uk/government/news/secretary-of-state-sends-best-wishes-to-scottish-communities-for-diwali
http://www.scotlandoffice.gov.uk/scotlandoffice/18107.html,https://www.gov.uk/government/news/moore-tells-scdi-international-awards-dinner-uk-and-us-can-build-on-trading-success
http://www.scotlandoffice.gov.uk/scotlandoffice/18104.html,https://www.gov.uk/government/news/secretary-of-state-launches-speakers-for-schools-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18064.html,https://www.gov.uk/government/news/bill-to-close-legal-loophole-on-partnerships-goes-before-lords
http://www.scotlandoffice.gov.uk/scotlandoffice/18024.html,https://www.gov.uk/government/news/moore-scotland-will-benefit-as-a-uk-embassy-network-grows-in-southeast-asia
http://www.scotlandoffice.gov.uk/scotlandoffice/18361.html,https://www.gov.uk/government/news/statement-on-mid-term-review
http://www.scotlandoffice.gov.uk/scotlandoffice/18360.html,https://www.gov.uk/government/news/moore-hails-landmark-trade-deal-boost-for-scottish-businesses
http://www.scotlandoffice.gov.uk/scotlandoffice/18340.html,https://www.gov.uk/government/news/moore-welcomes-youth-contract-extension
http://www.scotlandoffice.gov.uk/scotlandoffice/18320.html,https://www.gov.uk/government/news/secretary-of-state-highlights-uk-governments-commitment-to-scotlands-coastal-communities
http://www.scotlandoffice.gov.uk/scotlandoffice/18308.html,https://www.gov.uk/government/news/secretary-of-state-meets-canadian-trade-minister
http://www.scotlandoffice.gov.uk/scotlandoffice/18307.html,https://www.gov.uk/government/news/december-labour-market-statistics
http://www.scotlandoffice.gov.uk/scotlandoffice/18306.html,https://www.gov.uk/government/news/multi-million-pound-boost-for-scotch-in-south-america
http://www.scotlandoffice.gov.uk/scotlandoffice/18298.html,https://www.gov.uk/government/news/moore-freeing-up-uk-and-us-trade-is-key-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18295.html,https://www.gov.uk/government/news/moore-welcomes-airline-expansion
http://www.scotlandoffice.gov.uk/scotlandoffice/18296.html,https://www.gov.uk/government/news/moore-to-voice-scottish-interests-in-us-and-canada
http://www.scotlandoffice.gov.uk/scotlandoffice/18294.html,https://www.gov.uk/government/news/secretary-of-state-sends-best-wishes-for-chanukah
http://www.scotlandoffice.gov.uk/scotlandoffice/18273.html,https://www.gov.uk/government/news/moore-makes-case-on-scottish-issues-in-europe
http://www.scotlandoffice.gov.uk/scotlandoffice/18272.html,https://www.gov.uk/government/news/moore-eu-benefits-would-be-in-doubt-under-indpendence
http://www.scotlandoffice.gov.uk/scotlandoffice/18252.html,https://www.gov.uk/government/news/moore-autumn-statement-delivers-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/18251.html,https://www.gov.uk/government/news/moore-pays-tribute-to-work-of-poppyscotland-in-christmas-card-launch
http://www.scotlandoffice.gov.uk/scotlandoffice/18250.html,https://www.gov.uk/government/news/moore-welcomes-raytheon-contract
http://www.scotlandoffice.gov.uk/scotlandoffice/15170.html,https://www.gov.uk/government/news/michael-moore-comments-on-the-suspension-of-flights-by-bmi
http://www.scotlandoffice.gov.uk/scotlandoffice/15180.html,https://www.gov.uk/government/news/radical-devolution-plans-require-holyroods-backing-says-moore
http://www.scotlandoffice.gov.uk/scotlandoffice/15168.html,https://www.gov.uk/government/news/holocaust-memorial-day
http://www.scotlandoffice.gov.uk/scotlandoffice/15167.html,https://www.gov.uk/government/news/grid-lights-lit-as-di-resta-lines-up-as-latest-scot-in-f1
http://www.scotlandoffice.gov.uk/scotlandoffice/15169.html,https://www.gov.uk/government/news/michael-moore-comments-on-the-latest-uk-gdp-figures
http://www.scotlandoffice.gov.uk/scotlandoffice/14848.html,https://www.gov.uk/government/news/moore-meets-senior-personnel-at-raf-leuchars
http://www.scotlandoffice.gov.uk/scotlandoffice/14841.html,https://www.gov.uk/government/news/vulnerable-in-scotland-receive-52-million-in-cold-weather-payments-from-uk-government
http://www.scotlandoffice.gov.uk/scotlandoffice/15179.html,https://www.gov.uk/government/news/vulnerable-in-scotland-receive-52-million-in-cold-weather-payments-from-uk-government--2
http://www.scotlandoffice.gov.uk/scotlandoffice/14821.html,https://www.gov.uk/government/news/january-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15175.html,https://www.gov.uk/government/news/scottish-secretary-convenes-high-speed-rail-talks-in-london-tomorrow
http://www.scotlandoffice.gov.uk/scotlandoffice/14844.html,https://www.gov.uk/government/news/secretary-of-state-welcomes-chinas-vice-premier-li-keqiang-to-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/14845.html,https://www.gov.uk/government/news/moore-visits-hm-naval-base-clyde
http://www.scotlandoffice.gov.uk/scotlandoffice/14843.html,https://www.gov.uk/government/news/secretary-of-state-visits-aberdeen-and-grampian
http://www.scotlandoffice.gov.uk/scotlandoffice/15172.html,https://www.gov.uk/government/news/moore-emerging-markets-key-to-scotlands-economy
http://www.scotlandoffice.gov.uk/scotlandoffice/15178.html,https://www.gov.uk/government/news/venezuelan-musical-movement-inspiring-scottish-children
http://www.scotlandoffice.gov.uk/scotlandoffice/15173.html,https://www.gov.uk/government/news/moore-mountain-rescue-teams-will-get-support-from-uk-government
http://www.scotlandoffice.gov.uk/scotlandoffice/15166.html,https://www.gov.uk/government/news/government-offers-scottish-parliament-and-national-assembly-for-wales-opportunity-to-change-their-2015-election-date
http://www.scotlandoffice.gov.uk/scotlandoffice/15165.html,https://www.gov.uk/government/news/february-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15171.html,https://www.gov.uk/government/news/michael-moore-talks-to-the-scottish-farmer-about-the-common-agricultural-policy
http://www.scotlandoffice.gov.uk/scotlandoffice/15164.html,https://www.gov.uk/government/news/bank-deal-will-help-scottish-business-says-michael-moore
http://www.scotlandoffice.gov.uk/scotlandoffice/15348.html,https://www.gov.uk/government/news/statement-following-pilot-meeting-london
http://www.scotlandoffice.gov.uk/scotlandoffice/15346.html,https://www.gov.uk/government/news/edinburghs-green-investment-bank-bid-handed-to-secretary-of-state
